names,genre,date_x,score
Dial M for Murder,Crime| Thriller,1955,8
The Lost Prince,Fantasy| Adventure| Comedy,2020,"5,7"
Eli,Horror,2019,6
DOA: Dead or Alive,Adventure| Action| Thriller,2006,"5,2"
The Paperboy,Thriller| Drama| Mystery,2013,"5,6"
Wall Street: Money Never Sleeps,Drama| Crime,2010,"6,1"
Little Miss Sunshine,Comedy| Drama,2006,"7,7"
Detective Conan: Dimensional Sniper,Action| Animation| Drama| Mystery,2014,"6,9"
Books of Blood,Horror| Science Fiction,2020,"6,5"
Revolt,Science Fiction| Action,2018,"5,5"
Children Who Chase Lost Voices,Animation| Adventure| Drama| Fantasy| Romance,2011,"7,2"
Belle's Magical World,Animation| Family,1998,"6,2"
The International,Action| Thriller| Drama| Crime,2009,"6,2"
Peaky Blinders: The True Story,Documentary,2016,"8,5"
A Policewoman on the Porno Squad,Crime| Comedy,1979,"5,3"
Tammy,Comedy,2014,"5,3"
To the Bone,Drama,2017,"7,2"
Mom's Friend 2020,Romance,2020,1
The Shootist,Western| Drama,1976,"7,1"
Awakenings,Drama,1991,"7,8"
Amityville: The Awakening,Thriller| Horror,2017,"5,3"
Sex: A Relationship and Not Marriage,Romance| Drama,2016,"5,7"
Vampire Academy,Comedy| Action| Fantasy,2014,"6,3"
Your Ticket Is No Longer Valid,Drama,1981,"3,7"
Raw,Drama| Horror,2017,"7,1"
Poveda,Drama| History,2016,7
Here Comes the Boom,Comedy| Action,2012,"6,2"
Osmosis Jones,Adventure| Animation| Action| Comedy| Family,2001,"6,5"
Jumanji,Adventure| Fantasy| Family,1996,"7,2"
You've Got Mail,Comedy| Romance,1999,"6,7"
Broken City,Thriller| Crime| Drama,2013,"5,9"
Wasabi,Drama| Action| Comedy,2001,"6,6"
Siren,Horror,2016,6
Grand Blue,Comedy,2020,"5,4"
League of Gods,Action| Fantasy,2016,"5,4"
Primal,Action,2019,"5,7"
The Knight of Shadows: Between Yin and Yang,Action| Fantasy,2019,"5,5"
Cashback,Drama| Comedy| Romance,2007,7
Live and Let Die,Adventure| Action| Thriller,1973,"6,5"
An Affair: Kind Daughters-in-law,Romance,2018,1
Moonlight,Drama,2017,"7,4"
Touch of Evil,Crime| Thriller| Mystery,1958,"7,8"
The Little Vampire,Family| Adventure| Comedy| Fantasy,2000,"6,8"
Ma,Horror| Thriller,2019,"5,8"
X+Y,Drama,2015,"6,7"
Three Christs,Drama,2020,"6,8"
Tarzan & Jane,Animation| Family,2002,6
Cape Fear,Crime| Thriller,1992,"7,3"
Werewolf: The Beast Among Us,Drama| Horror| Thriller,2012,6
Sailor Moon R: The Movie,Animation| Romance| Action| Fantasy,2000,8
Taxi 2,Action| Comedy,2000,"6,2"
Acrimony,Thriller,2018,"6,8"
Long Story Short,Romance| Comedy| Fantasy,2021,"6,9"
Mojin: The Lost Legend,Action| Adventure| Fantasy,2015,"6,2"
Curious George 2: Follow That Monkey!,Animation| Family,2009,"6,6"
First Daughter,Family| Comedy| Drama| Romance,2006,"6,1"
Adult Only Institute,Comedy| Drama| Romance,2017,"4,7"
Moms' Night Out,Comedy,2014,"5,6"
El padrino: The Latin Godfather,Action| Crime| Drama,2004,"6,8"
Don't Let Go,Science Fiction| Thriller| Mystery| Crime,2019,"6,9"
The 6th Day,Science Fiction| Action| Mystery,2000,"5,9"
Ronaldo,History| Documentary,2015,"6,9"
Flower and Snake 3: Punishment,Drama| Thriller,1986,"3,8"
Love in the Villa,Romance| Comedy,2022,6
Modest Heroes,Animation| Fantasy| Adventure| Drama,2018,"6,7"
Christmas with You,Romance| Comedy,2022,"5,8"
The Battleship Island,Action| History| Drama,2017,"7,2"
The Package,Comedy,2018,6
Layer Cake,Drama| Thriller| Crime,2005,"6,9"
Playing It Cool,Comedy| Romance,2015,"5,9"
A Night at the Roxbury,Comedy| Music| Romance,1999,"6,6"
S.W.A.T.: Firefight,Action| Crime| Thriller,2011,"5,8"
Dahmer,Crime| Drama| Thriller,2002,"5,3"
Innocent Voices,Drama| War,2005,"8,1"
Tae Guk Gi: The Brotherhood of War,Action| Adventure| Drama| History| War,2004,8
Zookeeper,Comedy| Romance| Family,2011,"5,4"
2067,Science Fiction| Thriller,2020,"5,3"
Busty Girlfriend,Romance,2019,7
Dude; Where's My Car?,Comedy| Science Fiction,2001,"5,5"
Hanna,Action| Thriller| Adventure,2011,"6,6"
Carol,Romance| Drama,2016,"7,5"
The Spy Who Loved Me,Adventure| Action| Thriller,1977,"6,8"
Sekaiichi Hatsukoi Movie,Animation| Romance| Drama,2014,"6,7"
Dangerous Drugs of Sex,Thriller| Drama,2020,"6,2"
A Shaun the Sheep Movie: Farmageddon,Comedy| Animation| Family,2020,"6,9"
Pyewacket,Thriller| Horror| Drama,2017,"5,9"
Sadako vs. Kayako,Horror,2016,"5,4"
Bridget Jones: The Edge of Reason,Comedy| Romance,2004,"6,3"
Sweet Sex,Romance| Drama,2017,"6,4"
Castle Freak,Horror,2020,"4,6"
Climax,Horror| Music,2018,"7,1"
Batman: Assault on Arkham,Thriller| Animation| Action| Crime,2014,"7,4"
Elf,Comedy| Family| Fantasy,2003,"6,7"
Mimic,Fantasy| Horror| Thriller| Science Fiction,1997,6
Crocodile,Horror| Action| Thriller,2000,"5,3"
Battle for the Planet of the Apes,Action| Science Fiction,1973,"5,7"
The House of Magic,Family| Fantasy| Animation| Adventure,2015,"6,3"
Lucky Number Slevin,Drama| Thriller| Crime| Mystery,2006,"7,5"
The Wolf of Snow Hollow,Horror| Thriller,2020,"6,2"
Superman: Red Son,Science Fiction| Animation| Action,2020,"7,2"
The Land Before Time,Family| Animation| Adventure,1989,"7,1"
Death Note,Crime| Fantasy| Horror| Thriller,2017,"4,2"
Outlaw King,Action| History| Drama| War,2018,"6,8"
Phone Booth,Thriller,2003,"6,8"
South Park: The 25th Anniversary Concert,Music| Comedy,2022,"7,8"
Swan Song,Drama| Science Fiction,2021,"7,3"
Rupture,Thriller| Science Fiction,2016,"4,8"
Noblesse: The Beginning of Destruction,Animation| Comedy| Drama| Fantasy| Mystery| Horror,2015,"6,7"
Detective Conan: The Time Bombed Skyscraper,Adventure| Mystery| Animation,1997,"7,3"
Nice Sister-In-Law 2019,Drama| Romance,2019,0
El Amarre,Horror,2021,7
Surf's Up 2: WaveMania,Animation| Family| Comedy,2017,"6,1"
The Stolen Princess,Animation| Comedy| Adventure| Family,2019,"6,8"
Last Christmas,Comedy| Romance,2019,"7,2"
Fallen,Drama| Fantasy| Romance,2018,"6,1"
The Collection,Horror| Thriller,2012,"6,3"
The Myth,Action| Adventure| Comedy| Drama| Fantasy,2005,"6,3"
Everything; Everything,Drama| Romance,2017,"7,3"
About Fate,Romance| Comedy,2022,"7,5"
Ben-Hur: A Tale of the Christ,Adventure| Drama| Romance,1925,"7,4"
Terra Formars,Action| Horror| Science Fiction,2016,"6,1"
Cocoon,Comedy| Drama| Science Fiction,1985,"6,6"
Appassionata,Drama,1974,"5,8"
Children of Heaven,Drama| Family,1999,8
Justice League vs. the Fatal Five,Animation| Action| Science Fiction,2019,"6,8"
Psycho-Pass: The Movie,Animation| Science Fiction| Action,2016,"7,1"
Seaquake,Drama| Romance,2012,0
Secrets of a Desperate Housewife,,2008,"8,5"
My Bloody Valentine,Mystery| Horror,2009,"5,5"
Every Secret Thing,Thriller| Crime| Mystery,2014,"6,1"
Moonrise Kingdom,Comedy| Drama| Romance,2012,"7,7"
The Sniper,,2021,4
Water Monster 2,Thriller| Mystery,2021,"6,8"
The Girl on a Bulldozer,Mystery| Drama,2022,"7,3"
Robin Robin,Animation| Adventure| Family,2021,"7,1"
Lego Scooby-Doo!: Haunted Hollywood,Animation| Family| Comedy| Mystery,2016,"7,4"
Ćon Flux,Science Fiction| Action| Thriller,2006,"5,6"
Scorned,Drama| Thriller,1993,"5,2"
The Apartment,Comedy| Drama| Romance,2004,"8,2"
Trinity Seven: Eternity Library & Alchemic Girl,Animation| Action| Comedy| Fantasy,2017,"7,6"
Ed; Edd n Eddy's Big Picture Show,Comedy| Animation| Adventure| TV Movie,2009,"7,3"
Omen IV: The Awakening,Horror| Mystery| Thriller,1991,"5,1"
Utama,Drama,2022,"7,4"
After We Leave,Science Fiction| Drama,2020,"5,3"
Romeo Must Die,Action| Crime| Thriller,2000,"6,2"
Woman in a Box: Virgin Sacrifice,Thriller| Horror| Crime,1985,"3,7"
Infernal Affairs,Drama| Action| Thriller| Crime| Mystery,2003,"7,8"
See No Evil,Horror| Thriller,2006,"5,4"
Gnome Alone,Family| Adventure| Animation| Comedy| Fantasy,2018,"6,2"
Resort to Love,Romance| Comedy,2021,"7,3"
Kikujiro,Comedy| Drama| Family,1999,"7,6"
Father of the Bride,Comedy| Romance,1991,"6,4"
Ad Astra,Science Fiction| Drama,2019,"6,1"
The Crimson Rivers,Crime| Mystery| Thriller,2000,"6,9"
Stronger,Drama,2017,7
The Informer,Drama| Crime| Thriller,2020,"6,5"
Flowers in the Attic,Drama| Mystery| Thriller| TV Movie,2014,"6,6"
The X Files: I Want to Believe,Drama| Mystery| Science Fiction| Thriller,2008,"5,7"
Jerry Maguire,Comedy| Drama| Romance,1997,"6,9"
The Witches of Eastwick,Comedy| Fantasy,1987,"6,5"
Teen Beach 2,TV Movie| Family| Comedy| Fantasy,2015,"6,7"
Girl in the Box,Drama,2016,"6,8"
The Green Hornet,Action| Crime| Comedy,2011,"5,6"
The Occupant,Thriller| Drama,2020,"6,3"
National Lampoon's European Vacation,Adventure| Comedy| Romance,1985,"6,2"
The Big Blue,Adventure| Drama| Romance,1988,"7,5"
Interstellar: Nolan's Odyssey,Documentary,2014,"7,7"
The Tree of Life,Drama| Fantasy,2011,"6,7"
My Father's Violin,Drama| Music,2022,"7,9"
Spooks: The Greater Good,Thriller| Action,2015,"6,1"
Abduction,Thriller| Action| Mystery,2011,"5,9"
Broken Arrow,Western,1950,"6,8"
Children of the Sea,Animation| Fantasy| Adventure| Mystery,2019,"7,1"
The Girl Next Door,Thriller| Crime| Drama| Horror,2007,"6,7"
Flower & Snake,Thriller| Drama,1974,"5,1"
Doraemon: Nobita's New Great Adventure Into the Underworld - The Seven Magic Users,Family| Adventure| Animation,2007,"7,3"
Newness,Romance| Drama,2017,"6,1"
General Cemetery,Horror,2013,"6,6"
Max 2: White House Hero,Family,2017,"7,1"
The Chaser,Crime| Thriller| Action,2008,"7,8"
Immoral Tales,Drama| Romance,1974,"5,9"
Under Wraps,Family| Comedy| Fantasy,2021,"6,9"
Captain America,Action| Adventure| Science Fiction| War,1990,"4,5"
First Reformed,Drama,2018,7
Eddie the Eagle,Comedy| Drama| History| Adventure,2016,"7,2"
The Wailing,Horror| Mystery,2016,"7,3"
Good Mourning,Comedy,2022,"5,7"
Escape from the Planet of the Apes,Action| Science Fiction,1971,"6,3"
Little Manhattan,Comedy| Romance,2005,"7,2"
Lady Chatterley's Lover,Drama| Romance,1982,"5,4"
Beau Pere,Drama| Romance,1981,"6,6"
Zombie Fight Club,Action| Horror,2014,"4,7"
Para entrar a vivir,Comedy| Horror,2022,"5,4"
Addicted,Drama| Thriller,2014,"5,8"
The 12th Man,War| Drama,2017,"7,3"
Maya the Bee Movie,Family| Animation,2021,"6,2"
Extinction,Drama| Horror| Science Fiction,2015,"6,2"
Romancing the Stone,Adventure| Action| Romance| Comedy,1984,"6,8"
Guilty as Sin,Drama| Thriller| Mystery,1993,"5,7"
So Undercover,Action| Comedy,2013,"6,2"
Flash Gordon,Science Fiction| Adventure| Fantasy| Action| Comedy,1981,"6,2"
How the Grinch Stole Christmas!,Animation| Family| Comedy,1966,"7,5"
Duel,Action| Thriller| TV Movie,1973,"7,4"
Run to You,Comedy| Romance,2022,"6,9"
Better Watch Out,Comedy| Horror| Thriller,2016,"6,7"
A Streetcar Named Desire,Drama,1951,"7,7"
Marvel One-Shot: The Consultant,Adventure| Fantasy| Science Fiction| Action,2011,"6,4"
Lifemark,Drama,2022,"6,7"
Secretariat,Drama,2010,"7,4"
Deep Rising,Adventure| Action| Horror| Science Fiction,1998,"6,2"
Paranoia,Drama| Thriller,2013,"5,7"
The King's Speech,Drama| History,2010,"7,7"
Miss Congeniality 2: Armed and Fabulous,Action| Comedy,2005,"5,7"
Species: The Awakening,Horror| Science Fiction| Thriller,2007,"4,7"
Another Egg and Chicken Movie,Animation| Comedy| Adventure,2009,"7,6"
Incendies,Drama| War| Mystery,2011,"8,1"
Double Indemnity,Crime| Drama| Mystery| Thriller,1944,"8,1"
Forbidden Planet,Science Fiction,1957,"7,3"
Lady Vengeance,Drama| Thriller,2006,"7,6"
Germany; Year Zero,War| Drama| History,1948,"7,7"
The Nightingale,Drama| Thriller,2019,"7,2"
Eagle Eye,Mystery| Thriller| Action,2008,"6,4"
Hell House LLC II: The Abaddon Hotel,Horror,2018,"5,7"
Julia X,Horror,2011,"5,1"
The City of Lost Children,Fantasy| Science Fiction| Adventure,1995,"7,3"
I Am All Girls,Crime| Drama| Mystery| Thriller,2021,"6,7"
Invictus,Drama| History,2010,"7,2"
No Retreat; No Surrender,Action,1986,"6,3"
I Kill Giants,Fantasy| Drama,2018,"6,2"
Sneakerella,Music| Comedy| Family,2022,6
Hatchet,Comedy| Horror,2006,"5,8"
Reign of Fire,Adventure| Action| Fantasy,2002,"6,2"
Camp Rock 2: The Final Jam,Comedy| Music| TV Movie,2010,"6,3"
Tucker and Dale vs. Evil,Comedy| Horror,2011,"7,4"
Amy,Documentary| Music,2015,"7,6"
Motherless Brooklyn,Drama| Thriller,2019,"6,7"
Twin Dragons,Comedy| Action,1992,"6,7"
Amityville II: The Possession,Horror,1983,"5,7"
Virgin Breaker Yuki,Drama,1975,0
Chaos,Drama| Action| Crime,2006,"6,3"
Taxi 3,Action| Comedy,2003,"5,7"
Gintama: The Movie: The Final Chapter: Be Forever Yorozuya,Action| Comedy| Science Fiction| Animation,2013,"8,1"
Welcome to the Sticks,Comedy| Drama| Romance,2008,"6,7"
Czysciec,Drama,2022,"5,5"
The Monkey King 3,Action| Adventure| Fantasy,2018,"5,4"
The Grace Card,Drama,2011,"7,3"
Frozen,Thriller,2010,6
Giant,Drama| Western,1957,"7,6"
The Furies,Horror| Action| Thriller,2019,"5,5"
Donnie Brasco,Crime| Drama| Thriller,1997,"7,5"
Flatliners,Drama| Science Fiction| Horror,1990,"6,5"
Flatliners,Drama| Science Fiction| Horror,1990,"6,5"
Crazy Safari,Action| Comedy,1991,"4,7"
Downfall,Drama| History| War,2005,"7,8"
Wolves,Horror| Action,2014,"5,9"
Next,Action| Science Fiction| Thriller,2007,6
Manta Manta - Zwoter Teil,Comedy| Action| Adventure,2023,"3,3"
Kidnapping Mr. Heineken,Drama| Action| Crime| Thriller| Mystery,2015,6
Convoy,Action| Comedy,1978,"6,3"
The Reaping,Horror,2007,"5,7"
Phineas and Ferb: The Movie: Across the 2nd Dimension,Animation| Comedy| Family| TV Movie| Adventure| Science Fiction,2011,"6,9"
Coneheads,Comedy| Science Fiction| Family,1993,"5,3"
Barbie in Princess Power,Animation,2017,"6,2"
The Banana Splits Movie,Horror| Comedy,2019,"6,7"
Belfast,Drama,2022,"7,1"
Australia,Adventure| Drama| Romance,2008,"6,6"
The Aviator,Drama,2005,"7,2"
Lupin the Third: The Castle of Cagliostro,Family| Animation| Adventure| Comedy| Crime,1995,"7,5"
Smokin' Aces,Action| Comedy| Crime| Thriller,2007,"6,5"
The Dry,Crime| Thriller| Mystery,2021,"6,8"
Beethoven's Big Break,Family| Comedy,2008,"5,2"
Bulbbul,Horror| Fantasy,2020,"6,8"
Land of the Lost,Adventure| Comedy| Science Fiction,2009,"5,5"
14 and Under,Comedy| Romance,1973,"5,5"
Darkness Falls,Thriller| Horror,2003,"5,5"
The Curse of Buckout Road,Horror,2017,"6,7"
Amulet,Horror,2020,"5,3"
Nomadland,Drama,2021,"7,2"
The Spectacular Now,Comedy| Drama| Romance,2013,"6,6"
Anon,Science Fiction,2018,"5,9"
Detective Knight: Redemption,Action| Thriller,2022,"6,2"
Escape from L.A.,Action| Adventure| Science Fiction| Thriller,1996,"5,9"
More the Merrier,Comedy| Romance,2021,"6,7"
Fiddler on the Roof,Drama| Romance,1971,"7,7"
LEGO Monkie Kid: A Hero Is Born,Animation| TV Movie| Action| Comedy| Fantasy,2021,"6,2"
Blades of Glory,Comedy,2007,"6,1"
One Piece: Episode of Luffy - Hand Island Adventure,Action| Animation| Adventure| Comedy| Drama,2012,"6,8"
Cardcaptor Sakura: The Movie,Fantasy| Animation| Adventure| Action| Drama,1999,"7,7"
The Social Dilemma,Documentary| Drama,2020,"7,5"
Rock Dog,Adventure| Animation| Comedy| Family| Music,2017,"6,2"
Jackass: The Movie,Comedy| Documentary,2002,"6,3"
My Teacher; My Obsession,Drama| Thriller| TV Movie,2018,"5,1"
Pitch Perfect 3,Comedy| Music,2018,"6,6"
Planes; Trains and Automobiles,Comedy,1988,"7,2"
Zambezia,Comedy| Animation| Adventure| Family,2012,6
Rim of the World,Science Fiction| Adventure| Action| Comedy,2019,6
Dreamland,Drama| Thriller,2020,"6,1"
Just Say Yes,Comedy| Romance,2021,"6,4"
6 Below: Miracle on the Mountain,Thriller| Drama,2017,"5,8"
Young Frankenstein,Comedy,1975,"7,9"
Ophelia,Drama| Romance| History,2018,"7,2"
Lost Highway,Drama| Thriller| Mystery,1997,"7,6"
Fright Night,Comedy| Horror,1985,7
P.S. I Love You,Drama| Romance,2007,"7,2"
Blue Exorcist: The Movie,Animation| Fantasy| Mystery| Horror| Action,2012,"7,3"
Bachelor Party,Comedy,1984,"6,3"
A Close Shave,Family| Animation| Comedy,1996,"7,5"
Anna Karenina,Drama| Romance,2013,"6,7"
Magnum Force,Drama| Crime| Action,1973,"7,1"
Wither,Horror,2013,"5,5"
Upuan,Romance,2023,2
The Elephant Man,Drama| History,1981,"8,1"
Honeymoon with My Mother,Comedy,2022,"6,4"
George of the Jungle 2,Adventure| Comedy| Family,2003,"4,4"
Heks,Horror| Drama,2020,6
Batman: Hush,Action| Animation| Crime| Mystery,2019,"7,2"
Tom and Jerry's Giant Adventure,Animation| Family,2013,"5,9"
Stewie Griffin: The Untold Story,Action| Adventure| Animation| Comedy,2006,"6,9"
Crouching Tiger; Hidden Dragon: Sword of Destiny,Action| Adventure| Drama,2016,"6,1"
Snotty Boy,Animation,2022,"6,3"
Hard to Kill,Action,1990,6
Wall Street,Crime| Drama,1988,"7,2"
Tenebre,Horror| Mystery| Thriller,1982,"6,8"
The Quick and the Dead,Western| Action| Thriller,1995,"6,5"
Free Willy 2: The Adventure Home,Family| Adventure| Drama,1995,"5,9"
Beyond the Reach,Thriller,2015,"5,9"
Free Birds,Animation| Comedy| Family,2014,"5,9"
The Tuxedo,Thriller| Action| Comedy| Science Fiction,2002,"5,7"
Love Tactics,Romance| Comedy,2022,"7,2"
Cat's Eye,Horror| Thriller,1985,"6,8"
Disaster Movie,Comedy| Science Fiction,2008,"3,3"
The Last Sharknado: It's About Time,Science Fiction| Action| Adventure| Comedy| TV Movie,2018,"4,6"
Once Upon a Time: The Super Heroes,Documentary| TV Movie,2001,"6,5"
Mad God,Animation| Fantasy| Horror| Science Fiction,2022,"6,9"
The Walking Dead,Drama| War,1995,"6,8"
Mirror Mirror,Adventure| Comedy| Family| Fantasy,2012,"5,9"
Jingle All the Way,Family| Comedy| Adventure,1996,6
Blood Money,Drama| Action| Thriller,2012,"6,1"
Midnight in the Switchgrass,Crime| Mystery| Thriller| Action,2021,"6,1"
Ran,Action| Drama| History,1986,"8,1"
Arctic Predator,Action| Science Fiction| Thriller,2010,"5,6"
Turistas,Horror| Thriller,2006,"5,5"
Moon,Science Fiction| Drama,2009,"7,6"
Silverado,Western,1985,7
The Haunted Mansion,Thriller| Fantasy| Comedy| Family| Mystery,2004,"5,6"
The Heartbreak Kid,Comedy| Romance,2007,"5,7"
Funny Games,Drama| Horror| Thriller,1997,"7,3"
Faraaz,Action| Thriller,2023,"4,8"
Pixie Hollow Bake Off,Animation,2012,"7,1"
Snake and Whip,Thriller| Drama,1986,"5,2"
Brawl in Cell Block 99,Action| Crime| Thriller,2017,7
Hal,Animation| Romance,2014,"6,8"
Ben 10 protiv Univerzuma: Film,Animation| Action| Adventure| Science Fiction,2020,"7,7"
The Whole Truth,Drama| Thriller,2016,"6,5"
Another Gantz,Action| Science Fiction| Mystery,2011,"7,1"
American Underdog,Drama,2021,"7,4"
Nice Sister-In-Law 2,Romance,2017,"5,3"
The Perfect Date,Romance| Comedy,2019,"6,5"
The Report,Thriller| Drama,2019,7
Black Mass,Drama| Crime| History,2015,"6,5"
Adventures in Babysitting,TV Movie| Comedy| Family,2016,"7,4"
Tokyo Godfathers,Animation| Drama| Comedy,2003,"7,9"
Sherlock Gnomes,Animation| Family| Fantasy| Comedy| Adventure| Mystery,2018,"5,6"
Avengers: Quantum Encounter,,2022,5
Superhero Movie,Comedy| Action| Science Fiction,2008,"5,2"
Vampires Suck,Horror| Comedy,2010,"4,2"
Beautiful Vampire,Romance| Fantasy| Drama| Family,2018,"7,1"
Starstruck,Romance| Comedy| TV Movie| Music,2010,7
Pig,Drama| Thriller,2021,"6,7"
Death Note: The Last Name,Fantasy| Thriller| Mystery,2007,7
Wolfwalkers,Animation| Family| Adventure| Fantasy,2020,"8,3"
Road to Perdition,Crime| Drama| Thriller,2002,"7,4"
Anonymously Yours,Drama| Romance,2021,"7,7"
An Extremely Goofy Movie,Animation| Family| Comedy,2000,"6,4"
Traffik,Horror| Thriller,2018,"6,2"
Invincible,Drama| History,2006,7
Night Train,Action| Thriller| Crime,2023,"6,8"
Anchorman: The Legend of Ron Burgundy,Comedy,2004,"6,7"
Young Mother 5,Drama| Romance,2020,"5,1"
The Seventh Sign,Horror| Drama| Thriller,1988,"6,1"
Patriot Games,Drama| Action| Thriller| Crime,1992,"6,7"
Big Boobs Buster,Comedy| Action| Science Fiction,1990,7
Mom's Friend 6,Romance,2019,3
Vampire Hunter D,Animation| Fantasy| Horror,2004,"6,6"
Between Worlds,Action| Mystery| Thriller| Science Fiction,2018,"5,1"
